TractFIPS,StateAbbr,burden,resid,resilience_score,GEOID,LILATracts_1And10,County,State,PovertyRate,MedianFamilyIncome,Pop2010,Urban,latitude,longitude,Type
48439106300,TX,1.395529,0.860533,-1.44087,48439106300,1,Tarrant County,Texas,29.9,39970.0,3001,1,32.7154666,-97.2384623,Urban
4012020501,AZ,1.407685,0.860421,-1.440682,04012020501,1,La Paz County,Arizona,14.0,46845.0,1984,0,33.6525474,-113.9501118,Rural
29095009600,MO,1.467179,0.860367,-1.440591,29095009600,1,Jackson County,Missouri,52.5,15602.0,1719,1,38.9739962,-94.5540229,Urban
26163513700,MI,1.45867,0.860083,-1.440116,26163513700,1,Wayne County,Michigan,31.8,40568.0,3256,1,42.35798,-82.9612866,Urban
19111490800,IA,1.209957,0.860068,-1.440092,19111490800,1,Lee County,Iowa,40.5,31339.0,2226,1,40.4048832,-91.4121165,Urban
39061008100,OH,1.722714,0.859858,-1.43974,39061008100,1,Hamilton County,Ohio,28.8,44179.0,2558,1,39.1956815,-84.5262598,Urban
48029160702,TX,1.234895,0.858442,-1.437368,48029160702,1,Bexar County,Texas,34.3,34575.0,5314,1,29.3962513,-98.5569566,Urban
45091060502,SC,1.508753,0.858174,-1.43692,45091060502,1,York County,South Carolina,38.4,40417.0,2549,1,34.9213349,-81.0520735,Urban
48507950302,TX,1.418858,0.857172,-1.435242,48507950302,1,Zavala County,Texas,30.1,35536.0,6311,1,28.6692315,-99.8213213,Urban
22017024602,LA,1.694941,0.857139,-1.435187,22017024602,1,Caddo Parish,Louisiana,49.9,26550.0,6257,1,32.5332822,-93.7955185,Urban
13255160300,GA,1.410274,0.856225,-1.433656,13255160300,1,Spalding County,Georgia,38.7,25167.0,3515,1,33.2924402,-84.2581257,Urban
34011020503,NJ,1.03151,0.856207,-1.433627,34011020503,1,Cumberland County,New Jersey,50.4,21132.0,7289,1,39.4197125,-75.2211349,Urban
28121020500,MS,1.891867,0.855826,-1.432989,28121020500,1,Rankin County,Mississippi,72.6,77955.0,4591,1,32.2314015,-90.0823643,Urban
48113011200,TX,1.263764,0.855084,-1.431746,48113011200,1,Dallas County,Texas,25.6,43476.0,6288,1,32.6629508,-96.8144614,Urban
4001942600,AZ,1.397859,0.854469,-1.430716,04001942600,1,Apache County,Arizona,39.6,33542.0,1578,0,36.7526215,-109.8472295,Rural
37191001400,NC,1.368135,0.854437,-1.430662,37191001400,1,Wayne County,North Carolina,37.3,29891.0,6685,1,35.3676419,-77.9791064,Urban
28049010301,MS,1.862726,0.854201,-1.430267,28049010301,1,Hinds County,Mississippi,24.8,50083.0,3284,1,32.365904,-90.2623793,Urban
35006945800,NM,1.517533,0.853692,-1.429415,35006945800,1,Cibola County,New Mexico,42.6,28750.0,2083,0,34.9035087,-108.3949825,Rural
36027640002,NY,1.100025,0.853568,-1.429208,36027640002,1,Dutchess County,New York,41.2,,1902,1,41.5216636,-73.9534317,Urban
51089011100,VA,1.079577,0.85274,-1.427822,51089011100,1,Henry County,Virginia,19.3,51452.0,2696,1,36.7453845,-79.966113,Urban
34025810002,NJ,1.033091,0.852146,-1.426826,34025810002,1,Monmouth County,New Jersey,7.7,74511.0,3634,1,40.3280445,-74.3150101,Urban
37061090702,NC,1.315753,0.852127,-1.426794,37061090702,1,Duplin County,North Carolina,20.5,43347.0,6346,1,34.7599808,-77.9957713,Urban
28047002400,MS,1.859656,0.852012,-1.426602,28047002400,1,Harrison County,Mississippi,44.7,18726.0,4047,1,30.3939708,-89.1114351,Urban
6019001100,CA,0.869763,0.850799,-1.424572,06019001100,1,Fresno County,California,38.7,38224.0,3174,1,36.7096962,-119.7816972,Urban
22097961300,LA,1.719742,0.850687,-1.424383,22097961300,1,St. Landry Parish,Louisiana,51.9,20378.0,4634,1,30.5447342,-92.0915169,Urban
26163570900,MI,1.449112,0.850651,-1.424324,26163570900,1,Wayne County,Michigan,26.8,45469.0,2535,1,42.2836435,-83.3046433,Urban
37035011000,NC,1.302661,0.849515,-1.422422,37035011000,1,Catawba County,North Carolina,30.3,29922.0,2644,1,35.7197572,-81.2931692,Urban
1069041400,AL,1.841268,0.849421,-1.422264,01069041400,1,Houston County,Alabama,38.5,31923.0,3093,1,31.2388805,-85.3512421,Urban
45003021101,SC,1.465862,0.849298,-1.422058,45003021101,1,Aiken County,South Carolina,35.0,29966.0,3000,1,33.5131735,-81.8298967,Urban
29159480600,MO,1.48082,0.848807,-1.421236,29159480600,1,Pettis County,Missouri,34.9,26944.0,2112,1,38.7183258,-93.2184685,Urban
26121000300,MI,1.430371,0.848249,-1.420302,26121000300,1,Muskegon County,Michigan,42.3,27382.0,3069,1,43.2327384,-86.2314781,Urban
13285960600,GA,1.413172,0.847205,-1.418554,13285960600,1,Troup County,Georgia,28.5,38955.0,5154,1,33.0195553,-84.9274456,Urban
48273020200,TX,1.317283,0.846486,-1.417349,48273020200,1,Kleberg County,Texas,41.1,31713.0,5968,1,27.5245418,-97.8384945,Urban
4023966401,AZ,1.075949,0.845497,-1.415694,04023966401,1,Santa Cruz County,Arizona,23.9,31071.0,3468,1,31.349749,-110.947213,Urban
29510106100,MO,1.612837,0.845491,-1.415684,29510106100,1,St. Louis city,Missouri,35.2,32813.0,2427,1,38.6693968,-90.2811551,Urban
28087000800,MS,1.868379,0.845474,-1.415655,28087000800,1,Lowndes County,Mississippi,43.7,32644.0,3516,1,33.5152086,-88.4026265,Urban
48389950200,TX,1.361541,0.845471,-1.41565,48389950200,1,Reeves County,Texas,22.5,53750.0,2392,1,31.4274368,-103.4969791,Urban
8101001100,CO,0.511452,0.844444,-1.413931,08101001100,1,Pueblo County,Colorado,35.0,35842.0,2834,1,38.2731682,-104.5763266,Urban
17201002200,IL,1.23846,0.843999,-1.413186,17201002200,1,Winnebago County,Illinois,22.6,44722.0,3728,1,42.2444189,-89.1222119,Urban
39035188103,OH,1.695277,0.842609,-1.410858,39035188103,1,Cuyahoga County,Ohio,32.7,43772.0,3270,1,41.450553,-81.5400267,Urban
48215022900,TX,1.289212,0.840802,-1.407833,48215022900,1,Hidalgo County,Texas,25.7,44231.0,4479,1,26.1414946,-97.9374376,Urban
37021000900,NC,1.287858,0.839842,-1.406224,37021000900,1,Buncombe County,North Carolina,40.8,33750.0,3291,1,35.5787019,-82.5582858,Urban
39081001300,OH,1.709977,0.83984,-1.406221,39081001300,1,Jefferson County,Ohio,33.1,36250.0,1504,1,40.3481713,-80.637769,Urban
18019050504,IN,1.447057,0.839048,-1.404895,18019050504,1,Clark County,Indiana,27.7,42500.0,3069,1,38.3319773,-85.7577291,Urban
13273120300,GA,1.399786,0.838812,-1.404499,13273120300,1,Terrell County,Georgia,37.2,40461.0,3244,1,31.8087372,-84.4583974,Urban
